query_id,rank,doc_id,score
test-sport-otshwbe2uuyt-con04a,7,test-sport-otshwbe2uuyt-con01a,0.675219
test-sport-otshwbe2uuyt-con04a,8,test-sport-otshwbe2uuyt-con03a,0.661314
test-sport-otshwbe2uuyt-con04a,9,test-sport-otshwbe2uuyt-con03b,0.656626
test-sport-otshwbe2uuyt-con04a,10,test-sport-otshwbe2uuyt-pro03b,0.646530
test-sport-otshwbe2uuyt-con03a,1,test-sport-otshwbe2uuyt-pro03a,0.829862
test-sport-otshwbe2uuyt-con03a,2,test-sport-otshwbe2uuyt-con03b,0.804072
test-sport-otshwbe2uuyt-con03a,3,test-sport-otshwbe2uuyt-con05b,0.745178
test-sport-otshwbe2uuyt-con03a,4,test-sport-otshwbe2uuyt-pro02b,0.742296
test-sport-otshwbe2uuyt-con03a,5,test-sport-otshwbe2uuyt-pro03b,0.735936
test-sport-otshwbe2uuyt-con03a,6,test-sport-otshwbe2uuyt-con04b,0.723951
test-sport-otshwbe2uuyt-con03a,7,test-sport-otshwbe2uuyt-con01a,0.719187
test-sport-otshwbe2uuyt-con03a,8,test-sport-otshwbe2uuyt-con02a,0.701874
test-sport-otshwbe2uuyt-con03a,9,test-sport-otshwbe2uuyt-pro01b,0.698982
test-sport-otshwbe2uuyt-con03a,10,test-sport-otshwbe2uuyt-con02b,0.695062
test-sport-otshwbe2uuyt-con01a,1,test-sport-otshwbe2uuyt-pro02b,0.748762
test-sport-otshwbe2uuyt-con01a,2,test-sport-otshwbe2uuyt-pro03a,0.747534
test-sport-otshwbe2uuyt-con01a,3,test-sport-otshwbe2uuyt-con03a,0.738487
test-sport-otshwbe2uuyt-con01a,4,test-sport-otshwbe2uuyt-pro01b,0.732839
test-sport-otshwbe2uuyt-con01a,5,test-sport-otshwbe2uuyt-con04b,0.731841
test-sport-otshwbe2uuyt-con01a,6,test-sport-otshwbe2uuyt-con05b,0.720953
test-sport-otshwbe2uuyt-con01a,7,test-sport-otshwbe2uuyt-con03b,0.718226
test-sport-otshwbe2uuyt-con01a,8,test-sport-otshwbe2uuyt-con02b,0.714257
test-sport-otshwbe2uuyt-con01a,9,test-sport-otshwbe2uuyt-pro03b,0.703991
test-sport-otshwbe2uuyt-con01a,10,test-sport-otshwbe2uuyt-con01b,0.698898
test-sport-ybfgsohbhog-pro02a,1,test-sport-ybfgsohbhog-pro02b,0.687154
test-sport-ybfgsohbhog-pro02a,2,test-sport-ybfgsohbhog-pro04b,0.662604
test-sport-ybfgsohbhog-pro02a,3,test-sport-ybfgsohbhog-con03a,0.615333
test-sport-ybfgsohbhog-pro02a,4,training-economy-epsosghbsas-pro02a,0.614876
test-sport-ybfgsohbhog-pro02a,5,test-sport-ybfgsohbhog-con01a,0.601481
test-sport-ybfgsohbhog-pro02a,6,test-sport-ybfgsohbhog-con02a,0.574374
test-sport-ybfgsohbhog-pro02a,7,test-sport-ybfgsohbhog-con03b,0.559176
test-sport-ybfgsohbhog-pro02a,8,validation-free-speech-debate-fchbcuilre-con03a,0.530307
test-sport-ybfgsohbhog-pro02a,9,test-sport-ybfgsohbhog-pro01b,0.525843
test-sport-ybfgsohbhog-pro02a,10,test-sport-ybfgsohbhog-pro03a,0.525104
test-sport-ybfgsohbhog-pro01a,1,test-sport-ybfgsohbhog-pro01b,0.717174
test-sport-ybfgsohbhog-pro01a,2,test-sport-ybfgsohbhog-pro04a,0.690660
test-sport-ybfgsohbhog-pro01a,3,training-economy-epsosghbsas-pro02a,0.687440
test-sport-ybfgsohbhog-pro01a,4,training-economy-epsosghbsas-con01a,0.685364
test-sport-ybfgsohbhog-pro01a,5,validation-free-speech-debate-fchbcuilre-con03a,0.656244
test-sport-ybfgsohbhog-pro01a,6,test-sport-ybfgsohbhog-pro04b,0.656176
test-sport-ybfgsohbhog-pro01a,7,training-international-astshbghacn-pro03a,0.636043
test-sport-ybfgsohbhog-pro01a,8,test-sport-ybfgsohbhog-con01a,0.624088
test-sport-ybfgsohbhog-pro01a,9,training-international-astshbghacn-con01b,0.596062
test-sport-ybfgsohbhog-pro01a,10,test-sport-ybfgsohbhog-pro03b,0.592376
test-sport-ybfgsohbhog-pro03a,1,test-sport-ybfgsohbhog-con01a,0.704482
test-sport-ybfgsohbhog-pro03a,2,test-sport-ybfgsohbhog-con03b,0.692183
test-sport-ybfgsohbhog-pro03a,3,test-sport-ybfgsohbhog-pro03b,0.669489
test-sport-ybfgsohbhog-pro03a,4,training-economy-epsosghbsas-con01a,0.655567
test-sport-ybfgsohbhog-pro03a,5,training-economy-epsosghbsas-con02a,0.650391
test-sport-ybfgsohbhog-pro03a,6,test-sport-ybfgsohbhog-pro04a,0.645376
test-sport-ybfgsohbhog-pro03a,7,test-sport-ybfgsohbhog-con02a,0.639109
test-sport-ybfgsohbhog-pro03a,8,test-sport-ybfgsohbhog-con03a,0.636222
test-sport-ybfgsohbhog-pro03a,9,test-sport-ybfgsohbhog-pro01a,0.628429
test-sport-ybfgsohbhog-pro03a,10,test-sport-ybfgsohbhog-con01b,0.627396
test-sport-ybfgsohbhog-pro04a,1,test-sport-ybfgsohbhog-pro04b,0.748805
test-sport-ybfgsohbhog-pro04a,2,training-economy-epsosghbsas-pro02a,0.726689
test-sport-ybfgsohbhog-pro04a,3,test-sport-ybfgsohbhog-pro01a,0.689924
test-sport-ybfgsohbhog-pro04a,4,test-sport-ybfgsohbhog-con01a,0.686502
test-sport-ybfgsohbhog-pro04a,5,test-sport-ybfgsohbhog-con03a,0.654236
test-sport-ybfgsohbhog-pro04a,6,training-economy-epsosghbsas-con02a,0.643786
test-sport-ybfgsohbhog-pro04a,7,training-economy-epsosghbsas-con01a,0.632209
test-sport-ybfgsohbhog-pro04a,8,validation-free-speech-debate-fchbcuilre-con03a,0.629697
test-sport-ybfgsohbhog-pro04a,9,training-economy-epsosghbsas-con02b,0.623442
test-sport-ybfgsohbhog-pro04a,10,test-sport-ybfgsohbhog-con03b,0.620084
test-sport-ybfgsohbhog-con02a,1,test-sport-ybfgsohbhog-con02b,0.658817
test-sport-ybfgsohbhog-con02a,2,validation-free-speech-debate-fchbcuilre-con03a,0.589375
test-sport-ybfgsohbhog-con02a,3,validation-free-speech-debate-fchbcuilre-pro01b,0.584865
test-sport-ybfgsohbhog-con02a,4,test-sport-ybfgsohbhog-con01a,0.572234
test-sport-ybfgsohbhog-con02a,5,training-sport-ohwico-con03b,0.571202
test-sport-ybfgsohbhog-con02a,6,test-sport-ybfgsohbhog-con03a,0.568241
test-sport-ybfgsohbhog-con02a,7,test-sport-ybfgsohbhog-pro02a,0.549223
test-sport-ybfgsohbhog-con02a,8,training-sport-tshwm2fwcw-con01a,0.542965
test-sport-ybfgsohbhog-con02a,9,test-sport-ybfgsohbhog-pro04b,0.537610
test-sport-ybfgsohbhog-con02a,10,training-economy-epsosghbsas-con02a,0.531131
test-sport-ybfgsohbhog-con03a,1,test-sport-ybfgsohbhog-pro04b,0.748844
test-sport-ybfgsohbhog-con03a,2,training-economy-epsosghbsas-con02a,0.732336
test-sport-ybfgsohbhog-con03a,3,test-sport-ybfgsohbhog-con01a,0.724699
test-sport-ybfgsohbhog-con03a,4,training-economy-epsosghbsas-pro02a,0.723548
test-sport-ybfgsohbhog-con03a,5,test-sport-ybfgsohbhog-pro02b,0.719010
test-sport-ybfgsohbhog-con03a,6,test-sport-ybfgsohbhog-pro04a,0.714904
test-sport-ybfgsohbhog-con03a,7,test-sport-ybfgsohbhog-con03b,0.678771
test-sport-ybfgsohbhog-con03a,8,test-sport-ybfgsohbhog-pro01a,0.657282
test-sport-ybfgsohbhog-con03a,9,test-sport-ybfgsohbhog-pro02a,0.650668
test-sport-ybfgsohbhog-con03a,10,training-economy-epsosghbsas-con02b,0.645715
test-sport-ybfgsohbhog-con01a,1,test-sport-ybfgsohbhog-con03b,0.820361
test-sport-ybfgsohbhog-con01a,2,training-economy-epsosghbsas-pro02a,0.813153
test-sport-ybfgsohbhog-con01a,3,training-economy-epsosghbsas-con01a,0.792076
test-sport-ybfgsohbhog-con01a,4,test-sport-ybfgsohbhog-pro02b,0.726659
test-sport-ybfgsohbhog-con01a,5,test-sport-ybfgsohbhog-pro04a,0.723642
test-sport-ybfgsohbhog-con01a,6,test-sport-ybfgsohbhog-pro04b,0.698885
test-sport-ybfgsohbhog-con01a,7,test-sport-ybfgsohbhog-pro01b,0.685409
test-sport-ybfgsohbhog-con01a,8,test-sport-ybfgsohbhog-con03a,0.685017
test-sport-ybfgsohbhog-con01a,9,test-sport-ybfgsohbhog-pro03a,0.681461
test-sport-ybfgsohbhog-con01a,10,training-economy-epsosghbsas-con02a,0.671603
test-sport-tshbmlbscac-pro02a,1,test-sport-tshbmlbscac-pro03a,0.853039
test-sport-tshbmlbscac-pro02a,2,test-sport-tshbmlbscac-con01a,0.791176
test-sport-tshbmlbscac-pro02a,3,test-sport-tshbmlbscac-con03a,0.774373
test-sport-tshbmlbscac-pro02a,4,test-sport-tshbmlbscac-con03b,0.773779
test-sport-tshbmlbscac-pro02a,5,test-sport-tshbmlbscac-con04a,0.765279
test-sport-tshbmlbscac-pro02a,6,test-sport-tshbmlbscac-pro01a,0.764151
test-sport-tshbmlbscac-pro02a,7,test-sport-tshbmlbscac-con02a,0.762228
test-sport-tshbmlbscac-pro02a,8,test-sport-tshbmlbscac-con01b,0.758596
test-sport-tshbmlbscac-pro02a,9,test-sport-tshbmlbscac-pro02b,0.753801
test-sport-tshbmlbscac-pro02a,10,test-sport-tshbmlbscac-pro03b,0.751789
test-sport-tshbmlbscac-pro01a,1,test-sport-tshbmlbscac-con03a,0.822197
test-sport-tshbmlbscac-pro01a,2,test-sport-tshbmlbscac-con02a,0.796828
test-sport-tshbmlbscac-pro01a,3,test-sport-tshbmlbscac-pro03a,0.779749
test-sport-tshbmlbscac-pro01a,4,test-sport-tshbmlbscac-pro01b,0.775076
test-sport-tshbmlbscac-pro01a,5,test-sport-tshbmlbscac-pro02a,0.774535
test-sport-tshbmlbscac-pro01a,6,test-sport-tshbmlbscac-con03b,0.751192
test-sport-tshbmlbscac-pro01a,7,test-sport-tshbmlbscac-con04a,0.740030
test-sport-tshbmlbscac-pro01a,8,test-sport-tshbmlbscac-con02b,0.733208
test-sport-tshbmlbscac-pro01a,9,test-sport-tshbmlbscac-pro04a,0.707339
test-sport-tshbmlbscac-pro01a,10,test-sport-tshbmlbscac-con04b,0.706330
test-sport-tshbmlbscac-pro03a,1,test-sport-tshbmlbscac-pro02a,0.845977
test-sport-tshbmlbscac-pro03a,2,test-sport-tshbmlbscac-pro03b,0.803651
test-sport-tshbmlbscac-pro03a,3,test-sport-tshbmlbscac-con03a,0.786282
test-sport-tshbmlbscac-pro03a,4,test-sport-tshbmlbscac-con01a,0.771583
test-sport-tshbmlbscac-pro03a,5,test-sport-tshbmlbscac-con02a,0.764344
test-sport-tshbmlbscac-pro03a,6,test-sport-tshbmlbscac-con04a,0.763378
test-sport-tshbmlbscac-pro03a,7,test-sport-tshbmlbscac-pro02b,0.757495
test-sport-tshbmlbscac-pro03a,8,test-sport-tshbmlbscac-con01b,0.744385
test-sport-tshbmlbscac-pro03a,9,test-sport-tshbmlbscac-con03b,0.733349
test-sport-tshbmlbscac-pro03a,10,test-sport-tshbmlbscac-pro01a,0.729951
test-sport-tshbmlbscac-pro04a,1,test-sport-tshbmlbscac-pro02b,0.802673
test-sport-tshbmlbscac-pro04a,2,test-sport-tshbmlbscac-pro04b,0.795100
test-sport-tshbmlbscac-pro04a,3,test-sport-tshbmlbscac-con03a,0.785421
test-sport-tshbmlbscac-pro04a,4,test-sport-tshbmlbscac-pro03a,0.744319
test-sport-tshbmlbscac-pro04a,5,test-sport-tshbmlbscac-pro02a,0.722644
test-sport-tshbmlbscac-pro04a,6,test-sport-tshbmlbscac-con04a,0.706433
test-sport-tshbmlbscac-pro04a,7,test-sport-tshbmlbscac-con03b,0.676237
test-sport-tshbmlbscac-pro04a,8,test-sport-tshbmlbscac-pro01a,0.671973
test-sport-tshbmlbscac-pro04a,9,test-sport-tshbmlbscac-pro03b,0.656857
test-sport-tshbmlbscac-pro04a,10,test-sport-tshbmlbscac-con01b,0.648819
test-sport-tshbmlbscac-con02a,1,test-sport-tshbmlbscac-con02b,0.865330
test-sport-tshbmlbscac-con02a,2,test-sport-tshbmlbscac-pro01b,0.830443
test-sport-tshbmlbscac-con02a,3,test-sport-tshbmlbscac-con03a,0.808296
test-sport-tshbmlbscac-con02a,4,test-sport-tshbmlbscac-pro01a,0.806036
test-sport-tshbmlbscac-con02a,5,test-sport-tshbmlbscac-pro03a,0.780662
test-sport-tshbmlbscac-con02a,6,test-sport-tshbmlbscac-con03b,0.766717
test-sport-tshbmlbscac-con02a,7,test-sport-tshbmlbscac-pro02a,0.763198
test-sport-tshbmlbscac-con02a,8,test-sport-tshbmlbscac-pro02b,0.716694
test-sport-tshbmlbscac-con02a,9,test-sport-tshbmlbscac-con04b,0.693958
test-sport-tshbmlbscac-con02a,10,test-sport-tshbmlbscac-con04a,0.692701
test-sport-tshbmlbscac-con04a,1,test-sport-tshbmlbscac-con04b,0.786297
test-sport-tshbmlbscac-con04a,2,test-sport-tshbmlbscac-pro02a,0.750902
test-sport-tshbmlbscac-con04a,3,test-sport-tshbmlbscac-pro03a,0.748589
test-sport-tshbmlbscac-con04a,4,test-sport-tshbmlbscac-pro01a,0.675687
test-sport-tshbmlbscac-con04a,5,test-sport-tshbmlbscac-con01a,0.673409
test-sport-tshbmlbscac-con04a,6,test-sport-tshbmlbscac-pro04a,0.672352
test-sport-tshbmlbscac-con04a,7,test-sport-tshbmlbscac-pro02b,0.670742
test-sport-tshbmlbscac-con04a,8,test-sport-tshbmlbscac-con03a,0.641244
test-sport-tshbmlbscac-con04a,9,test-sport-tshbmlbscac-pro03b,0.640439
test-sport-tshbmlbscac-con04a,10,test-sport-tshbmlbscac-con01b,0.627884
test-sport-tshbmlbscac-con03a,1,test-sport-tshbmlbscac-pro01a,0.796644
test-sport-tshbmlbscac-con03a,2,test-sport-tshbmlbscac-pro03a,0.791331
test-sport-tshbmlbscac-con03a,3,test-sport-tshbmlbscac-pro04a,0.789671
test-sport-tshbmlbscac-con03a,4,test-sport-tshbmlbscac-pro02b,0.786291
test-sport-tshbmlbscac-con03a,5,test-sport-tshbmlbscac-con03b,0.785052
test-sport-tshbmlbscac-con03a,6,test-sport-tshbmlbscac-con02a,0.781432
test-sport-tshbmlbscac-con03a,7,test-sport-tshbmlbscac-pro02a,0.768531
test-sport-tshbmlbscac-con03a,8,test-sport-tshbmlbscac-con02b,0.724686
test-sport-tshbmlbscac-con03a,9,test-sport-tshbmlbscac-pro03b,0.720989
test-sport-tshbmlbscac-con03a,10,test-sport-tshbmlbscac-pro04b,0.713974
test-sport-tshbmlbscac-con01a,1,test-sport-tshbmlbscac-pro02a,0.791078
test-sport-tshbmlbscac-con01a,2,test-sport-tshbmlbscac-pro03a,0.772816
test-sport-tshbmlbscac-con01a,3,test-sport-tshbmlbscac-pro03b,0.723769
test-sport-tshbmlbscac-con01a,4,test-sport-tshbmlbscac-con01b,0.708506
test-sport-tshbmlbscac-con01a,5,test-sport-tshbmlbscac-con04a,0.702024
test-sport-tshbmlbscac-con01a,6,test-sport-tshbmlbscac-con04b,0.657417
test-sport-tshbmlbscac-con01a,7,test-sport-tshbmlbscac-pro02b,0.657393
test-sport-tshbmlbscac-con01a,8,test-sport-tshbmlbscac-con03a,0.637088
test-sport-tshbmlbscac-con01a,9,test-sport-tshbmlbscac-con02a,0.628842
test-sport-tshbmlbscac-con01a,10,test-sport-tshbmlbscac-con02b,0.624274
test-free-speech-debate-magghbcrg-pro02a,1,test-free-speech-debate-magghbcrg-pro02b,0.701608
test-free-speech-debate-magghbcrg-pro02a,2,test-free-speech-debate-magghbcrg-con02a,0.667064
test-free-speech-debate-magghbcrg-pro02a,3,test-free-speech-debate-magghbcrg-pro03a,0.647973
test-free-speech-debate-magghbcrg-pro02a,4,test-free-speech-debate-magghbcrg-con03b,0.645801
test-free-speech-debate-magghbcrg-pro02a,5,test-free-speech-debate-magghbcrg-pro01b,0.625290
test-free-speech-debate-magghbcrg-pro02a,6,test-free-speech-debate-magghbcrg-pro03b,0.601508
test-free-speech-debate-magghbcrg-pro02a,7,test-free-speech-debate-magghbcrg-pro01a,0.596452
test-free-speech-debate-magghbcrg-pro02a,8,test-free-speech-debate-magghbcrg-con02b,0.589238
test-free-speech-debate-magghbcrg-pro02a,9,test-free-speech-debate-magghbcrg-con03a,0.583357
test-free-speech-debate-magghbcrg-pro02a,10,training-culture-mthspsb-con03b,0.494505
test-free-speech-debate-magghbcrg-pro01a,1,test-free-speech-debate-magghbcrg-pro03a,0.813422
test-free-speech-debate-magghbcrg-pro01a,2,test-free-speech-debate-magghbcrg-con01a,0.751286
test-free-speech-debate-magghbcrg-pro01a,3,test-free-speech-debate-magghbcrg-con03a,0.735049
test-free-speech-debate-magghbcrg-pro01a,4,test-free-speech-debate-magghbcrg-pro01b,0.730953
test-free-speech-debate-magghbcrg-pro01a,5,test-free-speech-debate-magghbcrg-con03b,0.710929
test-free-speech-debate-magghbcrg-pro01a,6,test-free-speech-debate-magghbcrg-pro03b,0.705503
test-free-speech-debate-magghbcrg-pro01a,7,test-free-speech-debate-magghbcrg-pro02b,0.697119
test-free-speech-debate-magghbcrg-pro01a,8,test-free-speech-debate-magghbcrg-con02a,0.666745
test-free-speech-debate-magghbcrg-pro01a,9,test-free-speech-debate-magghbcrg-pro02a,0.662807
test-free-speech-debate-magghbcrg-pro01a,10,test-free-speech-debate-magghbcrg-con02b,0.612904
test-free-speech-debate-magghbcrg-pro03a,1,test-free-speech-debate-magghbcrg-pro01a,0.788043
test-free-speech-debate-magghbcrg-pro03a,2,test-free-speech-debate-magghbcrg-con03a,0.779283
test-free-speech-debate-magghbcrg-pro03a,3,test-free-speech-debate-magghbcrg-pro03b,0.757875
test-free-speech-debate-magghbcrg-pro03a,4,test-free-speech-debate-magghbcrg-pro01b,0.756485
test-free-speech-debate-magghbcrg-pro03a,5,test-free-speech-debate-magghbcrg-con03b,0.742997
test-free-speech-debate-magghbcrg-pro03a,6,test-free-speech-debate-magghbcrg-pro02b,0.699137
test-free-speech-debate-magghbcrg-pro03a,7,test-free-speech-debate-magghbcrg-con01a,0.697342
test-free-speech-debate-magghbcrg-pro03a,8,test-free-speech-debate-magghbcrg-pro02a,0.680803
test-free-speech-debate-magghbcrg-pro03a,9,test-free-speech-debate-magghbcrg-con02a,0.646859
test-free-speech-debate-magghbcrg-pro03a,10,test-free-speech-debate-magghbcrg-con02b,0.616266
test-free-speech-debate-magghbcrg-con02a,1,test-free-speech-debate-magghbcrg-con02b,0.689215
test-free-speech-debate-magghbcrg-con02a,2,test-free-speech-debate-magghbcrg-pro02a,0.684442
test-free-speech-debate-magghbcrg-con02a,3,test-free-speech-debate-magghbcrg-con03a,0.668030
test-free-speech-debate-magghbcrg-con02a,4,test-free-speech-debate-magghbcrg-pro01a,0.660089
test-free-speech-debate-magghbcrg-con02a,5,training-digital-freedoms-fehwufafra-pro02a,0.642951
test-free-speech-debate-magghbcrg-con02a,6,test-digital-freedoms-aihbiahr-con02a,0.641868
test-free-speech-debate-magghbcrg-con02a,7,training-digital-freedoms-fehwufafra-pro03a,0.640969
test-free-speech-debate-magghbcrg-con02a,8,test-free-speech-debate-magghbcrg-pro03a,0.630361
test-free-speech-debate-magghbcrg-con02a,9,test-science-ciidfaihwc-con02a,0.624110
test-free-speech-debate-magghbcrg-con02a,10,test-science-ciidfaihwc-con02b,0.622481
test-free-speech-debate-magghbcrg-con03a,1,test-free-speech-debate-magghbcrg-con03b,0.815756
test-free-speech-debate-magghbcrg-con03a,2,test-free-speech-debate-magghbcrg-pro03a,0.798780
test-free-speech-debate-magghbcrg-con03a,3,test-free-speech-debate-magghbcrg-pro01b,0.791821
test-free-speech-debate-magghbcrg-con03a,4,test-free-speech-debate-magghbcrg-pro03b,0.776632
test-free-speech-debate-magghbcrg-con03a,5,test-free-speech-debate-magghbcrg-pro02b,0.746450
test-free-speech-debate-magghbcrg-con03a,6,test-free-speech-debate-magghbcrg-pro01a,0.746397
test-free-speech-debate-magghbcrg-con03a,7,test-free-speech-debate-magghbcrg-con02a,0.694811
test-free-speech-debate-magghbcrg-con03a,8,test-free-speech-debate-magghbcrg-con01a,0.662925
test-free-speech-debate-magghbcrg-con03a,9,test-free-speech-debate-magghbcrg-con02b,0.646655
test-free-speech-debate-magghbcrg-con03a,10,test-free-speech-debate-magghbcrg-pro02a,0.636537
test-free-speech-debate-magghbcrg-con01a,1,test-free-speech-debate-magghbcrg-pro01a,0.773268
test-free-speech-debate-magghbcrg-con01a,2,test-free-speech-debate-magghbcrg-pro03a,0.703845
test-free-speech-debate-magghbcrg-con01a,3,test-free-speech-debate-magghbcrg-con03a,0.696361
test-free-speech-debate-magghbcrg-con01a,4,test-free-speech-debate-magghbcrg-con02a,0.621504
test-free-speech-debate-magghbcrg-con01a,5,test-free-speech-debate-magghbcrg-con03b,0.618255
test-free-speech-debate-magghbcrg-con01a,6,test-free-speech-debate-magghbcrg-pro01b,0.605026
test-free-speech-debate-magghbcrg-con01a,7,test-free-speech-debate-magghbcrg-con01b,0.584610
test-free-speech-debate-magghbcrg-con01a,8,test-free-speech-debate-magghbcrg-pro03b,0.579613
test-free-speech-debate-magghbcrg-con01a,9,test-international-bmaggiahbl-pro02b,0.574531
test-free-speech-debate-magghbcrg-con01a,10,test-free-speech-debate-magghbcrg-con02b,0.572219
test-free-speech-debate-nshbbsbfb-pro02a,1,test-free-speech-debate-nshbbsbfb-con01a,0.722977
test-free-speech-debate-nshbbsbfb-pro02a,2,test-free-speech-debate-nshbbsbfb-pro02b,0.646923
test-free-speech-debate-nshbbsbfb-pro02a,3,validation-religion-cshbcesbsb-con03a,0.642993
test-free-speech-debate-nshbbsbfb-pro02a,4,test-free-speech-debate-nshbbsbfb-con02b,0.641236
test-free-speech-debate-nshbbsbfb-pro02a,5,test-free-speech-debate-nshbbsbfb-con02a,0.632275
test-free-speech-debate-nshbbsbfb-pro02a,6,test-free-speech-debate-nshbbsbfb-pro03a,0.622751
test-free-speech-debate-nshbbsbfb-pro02a,7,test-free-speech-debate-nshbbsbfb-con03a,0.610579
test-free-speech-debate-nshbbsbfb-pro02a,8,validation-religion-cshbcesbsb-con03b,0.609315
test-free-speech-debate-nshbbsbfb-pro02a,9,test-free-speech-debate-nshbbsbfb-pro04a,0.605494
test-free-speech-debate-nshbbsbfb-pro02a,10,test-free-speech-debate-nshbbsbfb-pro01b,0.600252
test-free-speech-debate-nshbbsbfb-pro01a,1,test-free-speech-debate-nshbbsbfb-con03a,0.748621
test-free-speech-debate-nshbbsbfb-pro01a,2,test-free-speech-debate-nshbbsbfb-pro01b,0.694943
test-free-speech-debate-nshbbsbfb-pro01a,3,test-free-speech-debate-nshbbsbfb-pro04a,0.670054
test-free-speech-debate-nshbbsbfb-pro01a,4,test-free-speech-debate-nshbbsbfb-pro04b,0.658422
test-free-speech-debate-nshbbsbfb-pro01a,5,test-free-speech-debate-nshbbsbfb-pro02b,0.651344
test-free-speech-debate-nshbbsbfb-pro01a,6,test-free-speech-debate-nshbbsbfb-con02b,0.644910
test-free-speech-debate-nshbbsbfb-pro01a,7,test-free-speech-debate-nshbbsbfb-pro03b,0.594659
test-free-speech-debate-nshbbsbfb-pro01a,8,test-free-speech-debate-nshbbsbfb-con01a,0.590098
test-free-speech-debate-nshbbsbfb-pro01a,9,test-free-speech-debate-nshbbsbfb-con01b,0.579599
test-free-speech-debate-nshbbsbfb-pro01a,10,training-free-speech-debate-nshbbhnpsb-con01a,0.576966
test-free-speech-debate-nshbbsbfb-pro03a,1,test-free-speech-debate-nshbbsbfb-con02a,0.654400
test-free-speech-debate-nshbbsbfb-pro03a,2,training-culture-mthspsb-con03a,0.649338
test-free-speech-debate-nshbbsbfb-pro03a,3,test-free-speech-debate-nshbbsbfb-pro03b,0.630188
test-free-speech-debate-nshbbsbfb-pro03a,4,training-culture-mthspsb-pro02a,0.589934
test-free-speech-debate-nshbbsbfb-pro03a,5,training-culture-mthspsb-con03b,0.585843
test-free-speech-debate-nshbbsbfb-pro03a,6,training-sport-emgssghwfmdpa-pro04b,0.585005
test-free-speech-debate-nshbbsbfb-pro03a,7,test-free-speech-debate-nshbbsbfb-con03a,0.582003
test-free-speech-debate-nshbbsbfb-pro03a,8,test-free-speech-debate-nshbbsbfb-con02b,0.570795
test-free-speech-debate-nshbbsbfb-pro03a,9,training-culture-mthspsb-con01b,0.567968
test-free-speech-debate-nshbbsbfb-pro03a,10,test-free-speech-debate-nshbbsbfb-con03b,0.565875
test-free-speech-debate-nshbbsbfb-pro04a,1,test-free-speech-debate-nshbbsbfb-con03a,0.712097
test-free-speech-debate-nshbbsbfb-pro04a,2,test-free-speech-debate-nshbbsbfb-con02b,0.637999
test-free-speech-debate-nshbbsbfb-pro04a,3,test-free-speech-debate-nshbbsbfb-pro03a,0.634752
test-free-speech-debate-nshbbsbfb-pro04a,4,test-free-speech-debate-nshbbsbfb-con02a,0.624068
test-free-speech-debate-nshbbsbfb-pro04a,5,test-free-speech-debate-nshbbsbfb-pro02a,0.620887
test-free-speech-debate-nshbbsbfb-pro04a,6,test-free-speech-debate-nshbbsbfb-pro02b,0.607494
test-free-speech-debate-nshbbsbfb-pro04a,7,test-free-speech-debate-nshbbsbfb-con03b,0.589140
test-free-speech-debate-nshbbsbfb-pro04a,8,test-free-speech-debate-nshbbsbfb-pro03b,0.580180
test-free-speech-debate-nshbbsbfb-pro04a,9,training-culture-mthspsb-con01b,0.578721
test-free-speech-debate-nshbbsbfb-pro04a,10,test-free-speech-debate-nshbbsbfb-con01a,0.573190
test-free-speech-debate-nshbbsbfb-con02a,1,test-free-speech-debate-nshbbsbfb-pro03a,0.679002
test-free-speech-debate-nshbbsbfb-con02a,2,test-free-speech-debate-nshbbsbfb-pro03b,0.644880
test-free-speech-debate-nshbbsbfb-con02a,3,training-culture-mthspsb-con03a,0.639233
test-free-speech-debate-nshbbsbfb-con02a,4,test-free-speech-debate-nshbbsbfb-con03a,0.628870
test-free-speech-debate-nshbbsbfb-con02a,5,validation-free-speech-debate-fchbcuilre-pro02a,0.622846
test-free-speech-debate-nshbbsbfb-con02a,6,test-free-speech-debate-nshbbsbfb-pro02b,0.601697
test-free-speech-debate-nshbbsbfb-con02a,7,training-free-speech-debate-sdmagghbrm-pro02b,0.601569
test-free-speech-debate-nshbbsbfb-con02a,8,validation-free-speech-debate-fchbcuilre-pro02b,0.588770
test-free-speech-debate-nshbbsbfb-con02a,9,test-free-speech-debate-nshbbsbfb-con02b,0.580667
test-free-speech-debate-nshbbsbfb-con02a,10,test-free-speech-debate-nshbbsbfb-pro04a,0.567205
test-free-speech-debate-nshbbsbfb-con03a,1,test-free-speech-debate-nshbbsbfb-pro04a,0.709640
test-free-speech-debate-nshbbsbfb-con03a,2,test-free-speech-debate-nshbbsbfb-pro01a,0.663854
test-free-speech-debate-nshbbsbfb-con03a,3,test-free-speech-debate-nshbbsbfb-pro03a,0.651877
test-free-speech-debate-nshbbsbfb-con03a,4,test-free-speech-debate-nshbbsbfb-con02a,0.651622
test-free-speech-debate-nshbbsbfb-con03a,5,test-free-speech-debate-nshbbsbfb-pro02b,0.648583
test-free-speech-debate-nshbbsbfb-con03a,6,test-free-speech-debate-nshbbsbfb-con03b,0.648207
test-free-speech-debate-nshbbsbfb-con03a,7,test-free-speech-debate-nshbbsbfb-con02b,0.641389
test-free-speech-debate-nshbbsbfb-con03a,8,test-free-speech-debate-nshbbsbfb-pro02a,0.627757
test-free-speech-debate-nshbbsbfb-con03a,9,training-culture-cgmmcthbrt-con01b,0.609944
