query_id,rank,doc_id,score
test-economy-epegiahsc-con01a,6,test-economy-epegiahsc-con04a,0.644512
test-economy-epegiahsc-con01a,7,test-economy-epegiahsc-pro02b,0.615610
test-economy-epegiahsc-con01a,8,test-economy-epegiahsc-pro01a,0.597529
test-economy-epegiahsc-con01a,9,test-economy-epegiahsc-con01b,0.590193
test-economy-epegiahsc-con01a,10,test-economy-epegiahsc-con03b,0.576146
test-economy-egiahbwaka-pro02a,1,test-economy-egiahbwaka-pro02b,0.811786
test-economy-egiahbwaka-pro02a,2,test-economy-egiahbwaka-pro01a,0.797640
test-economy-egiahbwaka-pro02a,3,test-economy-egiahbwaka-pro01b,0.795555
test-economy-egiahbwaka-pro02a,4,test-economy-egiahbwaka-con02b,0.772550
test-economy-egiahbwaka-pro02a,5,test-economy-egiahbwaka-con03a,0.769111
test-economy-egiahbwaka-pro02a,6,test-economy-egiahbwaka-con02a,0.749034
test-economy-egiahbwaka-pro02a,7,test-economy-egiahbwaka-pro03b,0.744555
test-economy-egiahbwaka-pro02a,8,test-economy-egiahbwaka-pro03a,0.733754
test-economy-egiahbwaka-pro02a,9,test-economy-egiahbwaka-con01b,0.724620
test-economy-egiahbwaka-pro02a,10,training-politics-oapglvsghw-pro02b,0.715631
test-economy-egiahbwaka-pro01a,1,test-economy-egiahbwaka-pro01b,0.889193
test-economy-egiahbwaka-pro01a,2,test-economy-egiahbwaka-pro03b,0.790322
test-economy-egiahbwaka-pro01a,3,test-economy-egiahbwaka-con02a,0.778744
test-economy-egiahbwaka-pro01a,4,test-economy-egiahbwaka-con01b,0.767034
test-economy-egiahbwaka-pro01a,5,test-economy-epiasghbf-pro01a,0.758552
test-economy-egiahbwaka-pro01a,6,test-economy-egiahbwaka-con03b,0.749312
test-economy-egiahbwaka-pro01a,7,test-economy-egiahbwaka-pro02a,0.748755
test-economy-egiahbwaka-pro01a,8,test-economy-egiahbwaka-con03a,0.748094
test-economy-egiahbwaka-pro01a,9,test-economy-egiahbwaka-pro02b,0.724150
test-economy-egiahbwaka-pro01a,10,test-economy-egiahbwaka-pro03a,0.718494
test-economy-egiahbwaka-pro03a,1,test-economy-egiahbwaka-pro03b,0.810834
test-economy-egiahbwaka-pro03a,2,test-economy-egiahbwaka-con02a,0.774856
test-economy-egiahbwaka-pro03a,3,test-economy-egiahbwaka-con03a,0.742868
test-economy-egiahbwaka-pro03a,4,test-economy-epiasghbf-con03a,0.732319
test-economy-egiahbwaka-pro03a,5,test-society-epiasghbf-con03b,0.724037
test-economy-egiahbwaka-pro03a,6,test-economy-epiasghbf-con03b,0.724037
test-economy-egiahbwaka-pro03a,7,test-economy-egiahbwaka-pro01a,0.714031
test-economy-egiahbwaka-pro03a,8,test-economy-egiahbwaka-pro01b,0.708100
test-economy-egiahbwaka-pro03a,9,test-economy-egiahbwaka-pro02a,0.701865
test-economy-egiahbwaka-pro03a,10,test-economy-epiasghbf-con02a,0.690982
test-economy-egiahbwaka-con02a,1,test-economy-egiahbwaka-pro03b,0.830124
test-economy-egiahbwaka-con02a,2,test-economy-epiasghbf-con03a,0.826122
test-economy-egiahbwaka-con02a,3,test-economy-egiahbwaka-pro01b,0.811437
test-economy-egiahbwaka-con02a,4,test-economy-epiasghbf-con02a,0.804416
test-economy-egiahbwaka-con02a,5,test-economy-egiahbwaka-con02b,0.794072
test-economy-egiahbwaka-con02a,6,test-economy-egiahbwaka-pro02b,0.785422
test-economy-egiahbwaka-con02a,7,test-economy-egiahbwaka-pro03a,0.772734
test-economy-egiahbwaka-con02a,8,test-economy-egiahbwaka-pro01a,0.772400
test-economy-egiahbwaka-con02a,9,test-economy-epiasghbf-con04a,0.772101
test-economy-egiahbwaka-con02a,10,test-society-epiasghbf-pro03b,0.765518
test-economy-egiahbwaka-con03a,1,test-economy-egiahbwaka-con03b,0.837795
test-economy-egiahbwaka-con03a,2,test-economy-egiahbwaka-pro01a,0.753061
test-economy-egiahbwaka-con03a,3,test-economy-egiahbwaka-pro01b,0.751290
test-economy-egiahbwaka-con03a,4,test-economy-egiahbwaka-pro02a,0.750614
test-economy-egiahbwaka-con03a,5,test-economy-egiahbwaka-pro03b,0.745593
test-economy-egiahbwaka-con03a,6,test-economy-egiahbwaka-pro03a,0.736227
test-economy-egiahbwaka-con03a,7,test-economy-egiahbwaka-con01b,0.727798
test-economy-egiahbwaka-con03a,8,test-economy-egiahbwaka-con02a,0.710344
test-economy-egiahbwaka-con03a,9,test-economy-epiasghbf-pro01a,0.689007
test-economy-egiahbwaka-con03a,10,test-economy-egiahbwaka-pro02b,0.677856
test-economy-egiahbwaka-con01a,1,test-international-sepiahbaaw-con01a,0.727738
test-economy-egiahbwaka-con01a,2,test-international-segiahbarr-pro01a,0.646458
test-economy-egiahbwaka-con01a,3,test-international-segiahbarr-pro03a,0.632272
test-economy-egiahbwaka-con01a,4,test-international-sepiahbaaw-pro02b,0.626359
test-economy-egiahbwaka-con01a,5,test-international-segiahbarr-pro04a,0.624923
test-economy-egiahbwaka-con01a,6,test-international-sepiahbaaw-con01b,0.612011
test-economy-egiahbwaka-con01a,7,test-international-sepiahbaaw-pro02a,0.605047
test-economy-egiahbwaka-con01a,8,test-international-sepiahbaaw-pro01a,0.603704
test-economy-egiahbwaka-con01a,9,training-international-ahwweac-pro01b,0.602129
test-economy-egiahbwaka-con01a,10,training-international-ahwweac-pro01a,0.595210
test-economy-egppphbcb-pro02a,1,training-economy-epegppphw-con02b,0.555497
test-economy-egppphbcb-pro02a,2,training-philosophy-pppghwblro-pro01b,0.506535
test-economy-egppphbcb-pro02a,3,training-philosophy-iilepphbf-pro01a,0.493997
test-economy-egppphbcb-pro02a,4,training-philosophy-iilepphbf-con02b,0.448653
test-economy-egppphbcb-pro02a,5,test-international-iwiaghbss-pro01a,0.444496
test-economy-egppphbcb-pro02a,6,training-health-bhhgwtnychrrs-pro01b,0.444435
test-economy-egppphbcb-pro02a,7,test-international-iwiaghbss-pro04a,0.441981
test-economy-egppphbcb-pro02a,8,training-philosophy-iilepphbf-pro03b,0.437184
test-economy-egppphbcb-pro02a,9,training-science-cidfiphwa-con02a,0.436143
test-economy-egppphbcb-pro02a,10,training-economy-epegppphw-con02a,0.423326
test-economy-egppphbcb-pro01a,1,test-economy-egppphbcb-pro01b,0.639374
test-economy-egppphbcb-pro01a,2,training-economy-befhwimsc-pro02a,0.514904
test-economy-egppphbcb-pro01a,3,training-economy-epegppphw-pro01a,0.498041
test-economy-egppphbcb-pro01a,4,training-economy-epegppphw-con03a,0.491639
test-economy-egppphbcb-pro01a,5,test-economy-egppphbcb-con01a,0.472498
test-economy-egppphbcb-pro01a,6,test-economy-egppphbcb-pro02b,0.471493
test-economy-egppphbcb-pro01a,7,test-economy-egppphbcb-pro04a,0.462520
test-economy-egppphbcb-pro01a,8,training-economy-epegppphw-con01a,0.461579
test-economy-egppphbcb-pro01a,9,training-economy-epegppphw-pro02a,0.456569
test-economy-egppphbcb-pro01a,10,training-sport-lsgtshwrps-pro01a,0.452800
test-economy-egppphbcb-pro03a,1,test-economy-egppphbcb-pro03b,0.615990
test-economy-egppphbcb-pro03a,2,test-economy-egppphbcb-con01a,0.503310
test-economy-egppphbcb-pro03a,3,test-economy-egppphbcb-pro02b,0.490565
test-economy-egppphbcb-pro03a,4,test-economy-bepighbdb-con04a,0.488533
test-economy-egppphbcb-pro03a,5,test-economy-egppphbcb-pro04b,0.477009
test-economy-egppphbcb-pro03a,6,training-digital-freedoms-gthwpffha-pro03b,0.475349
test-economy-egppphbcb-pro03a,7,test-economy-bepighbdb-con02b,0.471698
test-economy-egppphbcb-pro03a,8,test-philosophy-pppgshbsd-con02a,0.466140
test-economy-egppphbcb-pro03a,9,training-economy-tpvovrsugcsc-pro01a,0.461619
test-economy-egppphbcb-pro03a,10,training-economy-egppgghwgo-pro02b,0.461616
test-economy-egppphbcb-pro04a,1,test-economy-egppphbcb-pro04b,0.587367
test-economy-egppphbcb-pro04a,2,test-economy-thsptr-con01a,0.581389
test-economy-egppphbcb-pro04a,3,validation-economy-eehwpsstbm-pro02a,0.550701
test-economy-egppphbcb-pro04a,4,training-economy-bepeghbnmw-pro03a,0.550019
test-economy-egppphbcb-pro04a,5,test-economy-egppphbcb-pro02b,0.549105
test-economy-egppphbcb-pro04a,6,training-economy-bepeghbnmw-con02a,0.540767
test-economy-egppphbcb-pro04a,7,training-economy-epeeghbpw-pro03b,0.537971
test-economy-egppphbcb-pro04a,8,test-economy-egppphbcb-con01a,0.537473
test-economy-egppphbcb-pro04a,9,training-economy-ehbusbmwtwm-pro01a,0.536770
test-economy-egppphbcb-pro04a,10,test-economy-thsptr-pro04a,0.536407
test-economy-egppphbcb-con02a,1,training-international-ghbwg-pro03b,0.558215
test-economy-egppphbcb-con02a,2,test-philosophy-pppgshbsd-con05b,0.552397
test-economy-egppphbcb-con02a,3,validation-economy-ecegthwspc-pro04a,0.539438
test-economy-egppphbcb-con02a,4,training-environment-crasbmurcc-con01a,0.538848
test-economy-egppphbcb-con02a,5,test-economy-egppphbcb-con02b,0.534434
test-economy-egppphbcb-con02a,6,training-environment-crasbmurcc-con04a,0.527411
test-economy-egppphbcb-con02a,7,validation-economy-ecegthwspc-pro04b,0.519392
test-economy-egppphbcb-con02a,8,test-economy-egppphbcb-con01a,0.518880
test-economy-egppphbcb-con02a,9,training-international-ghbwg-pro03a,0.515856
test-economy-egppphbcb-con02a,10,test-economy-egppphbcb-pro02a,0.510561
test-economy-egppphbcb-con03a,1,test-philosophy-pppgshbsd-pro02a,0.580854
test-economy-egppphbcb-con03a,2,test-philosophy-pppgshbsd-con05b,0.559214
test-economy-egppphbcb-con03a,3,test-philosophy-pppgshbsd-con03b,0.530976
test-economy-egppphbcb-con03a,4,test-philosophy-pppgshbsd-con03a,0.527910
test-economy-egppphbcb-con03a,5,test-philosophy-pppgshbsd-pro03b,0.496372
test-economy-egppphbcb-con03a,6,test-philosophy-pppgshbsd-pro03a,0.495673
test-economy-egppphbcb-con03a,7,test-philosophy-pppgshbsd-con02a,0.490235
test-economy-egppphbcb-con03a,8,test-economy-egppphbcb-con03b,0.487045
test-economy-egppphbcb-con03a,9,test-economy-egppphbcb-con02a,0.485544
test-economy-egppphbcb-con03a,10,test-economy-egppphbcb-pro02b,0.485304
test-economy-egppphbcb-con01a,1,test-economy-egppphbcb-pro02b,0.620330
test-economy-egppphbcb-con01a,2,test-economy-egppphbcb-pro04a,0.599196
test-economy-egppphbcb-con01a,3,test-economy-egppphbcb-pro04b,0.573919
test-economy-egppphbcb-con01a,4,test-economy-egppphbcb-con01b,0.562550
test-economy-egppphbcb-con01a,5,training-economy-bepeghbnmw-con04a,0.556293
test-economy-egppphbcb-con01a,6,test-economy-egppphbcb-pro01b,0.532662
test-economy-egppphbcb-con01a,7,training-economy-bepeghbnmw-pro03a,0.528620
test-economy-egppphbcb-con01a,8,training-economy-feghbgft-con02b,0.526916
test-economy-egppphbcb-con01a,9,training-economy-feghbgft-con02a,0.521679
test-economy-egppphbcb-con01a,10,test-philosophy-pppgshbsd-con02a,0.513292
test-economy-bhahwbsps-pro02a,1,training-health-ahghhwdsas-con03b,0.751735
test-economy-bhahwbsps-pro02a,2,training-health-ahghhwdsas-pro04a,0.730934
test-economy-bhahwbsps-pro02a,3,training-health-ahghhwdsas-con01a,0.725989
test-economy-bhahwbsps-pro02a,4,test-economy-bhahwbsps-pro03a,0.690381
test-economy-bhahwbsps-pro02a,5,training-health-ahghhwdsas-con02b,0.682779
test-economy-bhahwbsps-pro02a,6,training-health-ahghhwdsas-con03a,0.682428
test-economy-bhahwbsps-pro02a,7,training-health-ahghhwdsas-con02a,0.668324
test-economy-bhahwbsps-pro02a,8,training-health-ahghhwdsas-con01b,0.666773
test-economy-bhahwbsps-pro02a,9,training-health-ahghhwdsas-pro02a,0.666471
test-economy-bhahwbsps-pro02a,10,training-health-ahghhwdsas-pro04b,0.647544
test-economy-bhahwbsps-pro01a,1,test-economy-bhahwbsps-con02a,0.716134
test-economy-bhahwbsps-pro01a,2,test-economy-bhahwbsps-pro01b,0.683780
test-economy-bhahwbsps-pro01a,3,training-health-adhgphwfrs-pro01a,0.683357
test-economy-bhahwbsps-pro01a,4,test-economy-bhahwbsps-pro03b,0.634458
test-economy-bhahwbsps-pro01a,5,training-health-adhgphwfrs-pro01b,0.631067
test-economy-bhahwbsps-pro01a,6,training-health-adhgphwfrs-con03a,0.630433
test-economy-bhahwbsps-pro01a,7,training-health-ahghhwdsas-pro04a,0.625231
test-economy-bhahwbsps-pro01a,8,training-health-ahghhwdsas-con02b,0.622016
test-economy-bhahwbsps-pro01a,9,training-health-ahghhwdsas-pro04b,0.614491
test-economy-bhahwbsps-pro01a,10,training-health-adhgphwfrs-pro03a,0.611289
test-economy-bhahwbsps-pro03a,1,test-economy-bhahwbsps-pro03b,0.852347
test-economy-bhahwbsps-pro03a,2,test-health-ahiahbgbsp-pro02a,0.759252
test-economy-bhahwbsps-pro03a,3,training-health-ahghhwdsas-pro04b,0.754796
test-economy-bhahwbsps-pro03a,4,test-economy-bhahwbsps-con01b,0.738943
test-economy-bhahwbsps-pro03a,5,test-economy-bhahwbsps-pro04b,0.721126
test-economy-bhahwbsps-pro03a,6,training-health-adhgphwfrs-pro02a,0.718745
test-economy-bhahwbsps-pro03a,7,test-health-ahiahbgbsp-con03a,0.709581
test-economy-bhahwbsps-pro03a,8,test-economy-bhahwbsps-con03a,0.705384
test-economy-bhahwbsps-pro03a,9,training-health-adhgphwfrs-pro01b,0.703959
test-economy-bhahwbsps-pro03a,10,test-health-ahiahbgbsp-pro02b,0.683002
test-economy-bhahwbsps-pro04a,1,test-economy-bhahwbsps-pro04b,0.738912
test-economy-bhahwbsps-pro04a,2,test-economy-bhahwbsps-con01b,0.690590
test-economy-bhahwbsps-pro04a,3,test-economy-bhahwbsps-pro03a,0.681966
test-economy-bhahwbsps-pro04a,4,test-economy-bhahwbsps-pro03b,0.670317
test-economy-bhahwbsps-pro04a,5,test-economy-bhahwbsps-con01a,0.663666
test-economy-bhahwbsps-pro04a,6,test-health-ahiahbgbsp-pro03a,0.648721
test-economy-bhahwbsps-pro04a,7,test-economy-bhahwbsps-con02a,0.632967
test-economy-bhahwbsps-pro04a,8,test-health-ahiahbgbsp-pro03b,0.623341
test-economy-bhahwbsps-pro04a,9,test-economy-bhahwbsps-con02b,0.601711
test-economy-bhahwbsps-pro04a,10,test-health-ahiahbgbsp-con02b,0.600840
test-economy-bhahwbsps-con02a,1,test-economy-bhahwbsps-pro01a,0.788583
test-economy-bhahwbsps-con02a,2,training-health-adhgphwfrs-pro01b,0.710278
test-economy-bhahwbsps-con02a,3,test-economy-bhahwbsps-pro03b,0.709008
test-economy-bhahwbsps-con02a,4,training-health-adhgphwfrs-con03a,0.708932
test-economy-bhahwbsps-con02a,5,test-economy-bhahwbsps-pro03a,0.700495
test-economy-bhahwbsps-con02a,6,test-economy-bhahwbsps-pro04b,0.670852
test-economy-bhahwbsps-con02a,7,test-economy-bhahwbsps-con03b,0.661641
test-economy-bhahwbsps-con02a,8,training-health-ahghhwdsas-pro04a,0.661216
test-economy-bhahwbsps-con02a,9,training-health-ahghhwdsas-pro04b,0.657031
test-economy-bhahwbsps-con02a,10,test-economy-bhahwbsps-con03a,0.656917
test-economy-bhahwbsps-con03a,1,test-economy-bhahwbsps-con03b,0.865246
test-economy-bhahwbsps-con03a,2,test-economy-bhahwbsps-pro04b,0.780100
test-economy-bhahwbsps-con03a,3,test-economy-bhahwbsps-pro03a,0.740028
test-economy-bhahwbsps-con03a,4,test-economy-bhahwbsps-pro03b,0.722606
test-economy-bhahwbsps-con03a,5,test-economy-bhahwbsps-con01b,0.667647
test-economy-bhahwbsps-con03a,6,test-health-ahiahbgbsp-con03a,0.666728
test-economy-bhahwbsps-con03a,7,test-economy-bhahwbsps-con02a,0.661423
test-economy-bhahwbsps-con03a,8,test-health-ahiahbgbsp-con03b,0.644938
test-economy-bhahwbsps-con03a,9,training-health-ahghhwdsas-pro04b,0.621351
test-economy-bhahwbsps-con03a,10,test-economy-bhahwbsps-pro02b,0.619686
test-economy-bhahwbsps-con01a,1,test-economy-bhahwbsps-con01b,0.683492
test-economy-bhahwbsps-con01a,2,test-economy-bhahwbsps-pro03a,0.672135
test-economy-bhahwbsps-con01a,3,test-health-ahiahbgbsp-con02a,0.670347
test-economy-bhahwbsps-con01a,4,test-economy-bhahwbsps-pro04a,0.665616
test-economy-bhahwbsps-con01a,5,test-economy-bhahwbsps-pro03b,0.647533
test-economy-bhahwbsps-con01a,6,test-economy-bhahwbsps-pro04b,0.630104
test-economy-bhahwbsps-con01a,7,training-health-bhhgwtnychrrs-pro01a,0.603469
test-economy-bhahwbsps-con01a,8,training-health-ahghhwdsas-pro04b,0.600938
test-economy-bhahwbsps-con01a,9,test-economy-bhahwbsps-con02b,0.600042
test-economy-bhahwbsps-con01a,10,training-health-bhhgwtnychrrs-pro03a,0.592020
test-economy-bepiehbesa-pro02a,1,test-economy-bepiehbesa-pro02b,0.743826
test-economy-bepiehbesa-pro02a,2,test-economy-bepiehbesa-con02a,0.736186
test-economy-bepiehbesa-pro02a,3,test-economy-bepiehbesa-pro03a,0.722607
test-economy-bepiehbesa-pro02a,4,test-economy-bepiehbesa-con01b,0.715298
test-economy-bepiehbesa-pro02a,5,test-economy-bepiehbesa-pro03b,0.714836
test-economy-bepiehbesa-pro02a,6,test-economy-bepiehbesa-pro04a,0.709858
test-economy-bepiehbesa-pro02a,7,test-economy-bepiehbesa-con03a,0.709199
test-economy-bepiehbesa-pro02a,8,test-economy-bepiehbesa-con01a,0.684740
test-economy-bepiehbesa-pro02a,9,test-economy-bepiehbesa-pro01a,0.668537
test-economy-bepiehbesa-pro02a,10,test-economy-bepiehbesa-pro04b,0.661726
test-economy-bepiehbesa-pro01a,1,test-economy-bepiehbesa-pro04a,0.826401
test-economy-bepiehbesa-pro01a,2,test-economy-bepiehbesa-pro03a,0.760187
test-economy-bepiehbesa-pro01a,3,test-economy-bepiehbesa-con02b,0.725504
test-economy-bepiehbesa-pro01a,4,test-economy-bepiehbesa-con02a,0.725047
test-economy-bepiehbesa-pro01a,5,test-economy-bepiehbesa-con01a,0.723410
test-economy-bepiehbesa-pro01a,6,training-international-ehbbsgier-pro03a,0.722070
test-economy-bepiehbesa-pro01a,7,test-economy-bepiehbesa-pro01b,0.717487
test-economy-bepiehbesa-pro01a,8,test-economy-bepiehbesa-con03a,0.709530
test-economy-bepiehbesa-pro01a,9,test-economy-bepiehbesa-pro04b,0.706034
test-economy-bepiehbesa-pro01a,10,test-economy-bepiehbesa-pro02b,0.701680
test-economy-bepiehbesa-pro03a,1,test-economy-bepiehbesa-con01a,0.760827
test-economy-bepiehbesa-pro03a,2,test-economy-bepiehbesa-con01b,0.741786
test-economy-bepiehbesa-pro03a,3,test-economy-bepiehbesa-con03a,0.741535
test-economy-bepiehbesa-pro03a,4,test-economy-bepiehbesa-pro03b,0.722896
test-economy-bepiehbesa-pro03a,5,test-economy-bepiehbesa-con02b,0.716914
test-economy-bepiehbesa-pro03a,6,test-economy-bepiehbesa-pro01a,0.707983
test-economy-bepiehbesa-pro03a,7,test-economy-bepiehbesa-pro04a,0.705091
test-economy-bepiehbesa-pro03a,8,test-economy-bepiehbesa-pro04b,0.693053
test-economy-bepiehbesa-pro03a,9,test-economy-bepiehbesa-con02a,0.675705
test-economy-bepiehbesa-pro03a,10,test-economy-bepiehbesa-pro02a,0.674936
test-economy-bepiehbesa-pro04a,1,test-economy-bepiehbesa-con02b,0.764275
test-economy-bepiehbesa-pro04a,2,test-economy-bepiehbesa-pro01a,0.745244
test-economy-bepiehbesa-pro04a,3,test-economy-bepiehbesa-con02a,0.739268
test-economy-bepiehbesa-pro04a,4,test-economy-bepiehbesa-con03a,0.699454
test-economy-bepiehbesa-pro04a,5,test-economy-bepiehbesa-pro02b,0.698813
test-economy-bepiehbesa-pro04a,6,test-economy-bepiehbesa-pro03a,0.684826
test-economy-bepiehbesa-pro04a,7,training-international-ehbbsgier-pro03a,0.680764
test-economy-bepiehbesa-pro04a,8,test-economy-bepiehbesa-con01b,0.668172
test-economy-bepiehbesa-pro04a,9,test-economy-bepiehbesa-con01a,0.660861
test-economy-bepiehbesa-pro04a,10,test-economy-bepiehbesa-pro04b,0.637225
test-economy-bepiehbesa-con02a,1,test-economy-bepiehbesa-pro04a,0.780677
test-economy-bepiehbesa-con02a,2,test-economy-bepiehbesa-con02b,0.693745
test-economy-bepiehbesa-con02a,3,test-economy-bepiehbesa-pro02b,0.692037
test-economy-bepiehbesa-con02a,4,test-economy-bepiehbesa-pro01a,0.662876
test-economy-bepiehbesa-con02a,5,test-economy-bepiehbesa-pro03b,0.651480
test-economy-bepiehbesa-con02a,6,test-economy-bepiehbesa-pro03a,0.644321
test-economy-bepiehbesa-con02a,7,test-economy-bepiehbesa-pro02a,0.641509
test-economy-bepiehbesa-con02a,8,test-economy-bepiehbesa-con01b,0.640325
test-economy-bepiehbesa-con02a,9,test-economy-bepiehbesa-con03a,0.630781
test-economy-bepiehbesa-con02a,10,test-economy-epsihbdns-con04a,0.609419
test-economy-bepiehbesa-con03a,1,test-economy-bepiehbesa-con01a,0.785365
test-economy-bepiehbesa-con03a,2,test-economy-bepiehbesa-pro03a,0.754838
test-economy-bepiehbesa-con03a,3,test-economy-bepiehbesa-con03b,0.743702
test-economy-bepiehbesa-con03a,4,test-economy-bepiehbesa-con01b,0.743373
test-economy-bepiehbesa-con03a,5,test-economy-bepiehbesa-pro04a,0.722433
test-economy-bepiehbesa-con03a,6,test-economy-bepiehbesa-pro03b,0.681239
test-economy-bepiehbesa-con03a,7,training-international-ehbbsgier-pro03a,0.654389
test-economy-bepiehbesa-con03a,8,test-economy-bepiehbesa-con02a,0.648410
test-economy-bepiehbesa-con03a,9,test-economy-bepiehbesa-pro01a,0.647747
test-economy-bepiehbesa-con03a,10,test-economy-bepiehbesa-pro02b,0.644515
test-economy-bepiehbesa-con01a,1,test-economy-bepiehbesa-con03a,0.834796
test-economy-bepiehbesa-con01a,2,test-economy-bepiehbesa-pro03a,0.809278
test-economy-bepiehbesa-con01a,3,test-economy-bepiehbesa-con01b,0.791691
test-economy-bepiehbesa-con01a,4,test-economy-bepiehbesa-pro04a,0.737692
test-economy-bepiehbesa-con01a,5,test-economy-bepiehbesa-pro03b,0.722924
test-economy-bepiehbesa-con01a,6,test-economy-bepiehbesa-pro01a,0.714123
test-economy-bepiehbesa-con01a,7,test-economy-bepiehbesa-con02b,0.709556
test-economy-bepiehbesa-con01a,8,test-economy-bepiehbesa-pro01b,0.701858
test-economy-bepiehbesa-con01a,9,test-economy-bepiehbesa-pro02b,0.687989
test-economy-bepiehbesa-con01a,10,test-economy-bepiehbesa-pro04b,0.685053
test-economy-thhghwhwift-pro02a,1,validation-health-dhwiftj-pro02a,0.779687
test-economy-thhghwhwift-pro02a,2,test-economy-thhghwhwift-con02a,0.707121
test-economy-thhghwhwift-pro02a,3,test-economy-thhghwhwift-pro02b,0.705453
test-economy-thhghwhwift-pro02a,4,test-economy-thhghwhwift-pro03a,0.682863
test-economy-thhghwhwift-pro02a,5,test-economy-thhghwhwift-pro01a,0.626007
test-economy-thhghwhwift-pro02a,6,test-economy-thhghwhwift-con03a,0.622554
test-economy-thhghwhwift-pro02a,7,test-economy-thhghwhwift-pro01b,0.610459
test-economy-thhghwhwift-pro02a,8,validation-health-dhwiftj-con02a,0.607935
test-economy-thhghwhwift-pro02a,9,test-economy-thhghwhwift-con03b,0.607105
test-economy-thhghwhwift-pro02a,10,training-health-adhgphwfrs-con01b,0.604931
test-economy-thhghwhwift-pro01a,1,validation-health-dhwiftj-pro01a,0.801248
test-economy-thhghwhwift-pro01a,2,validation-health-dhwiftj-pro01b,0.755262
test-economy-thhghwhwift-pro01a,3,test-economy-thhghwhwift-con03b,0.704196
test-economy-thhghwhwift-pro01a,4,test-economy-thhghwhwift-pro01b,0.699059
test-economy-thhghwhwift-pro01a,5,training-health-hgwsytpsctpf-pro04a,0.656541
test-economy-thhghwhwift-pro01a,6,test-economy-thhghwhwift-pro02a,0.639293
test-economy-thhghwhwift-pro01a,7,test-economy-thhghwhwift-con02a,0.635652
test-economy-thhghwhwift-pro01a,8,test-economy-thhghwhwift-pro03a,0.626538
test-economy-thhghwhwift-pro01a,9,test-economy-thhghwhwift-pro02b,0.584848
test-economy-thhghwhwift-pro01a,10,validation-health-dhwiftj-con03b,0.580487
test-economy-thhghwhwift-pro03a,1,validation-health-dhwiftj-pro03a,0.829995
test-economy-thhghwhwift-pro03a,2,test-economy-thhghwhwift-con02a,0.796627
test-economy-thhghwhwift-pro03a,3,test-economy-thhghwhwift-pro02a,0.758647
test-economy-thhghwhwift-pro03a,4,test-economy-thhghwhwift-pro03b,0.754005
test-economy-thhghwhwift-pro03a,5,test-economy-thhghwhwift-pro02b,0.742768
test-economy-thhghwhwift-pro03a,6,validation-health-dhwiftj-con03b,0.728853
test-economy-thhghwhwift-pro03a,7,test-economy-thhghwhwift-con03a,0.728094
test-economy-thhghwhwift-pro03a,8,validation-health-dhwiftj-con03a,0.718471
test-economy-thhghwhwift-pro03a,9,validation-health-dhwiftj-con02a,0.701997
test-economy-thhghwhwift-pro03a,10,validation-health-dhwiftj-pro02a,0.693373
test-economy-thhghwhwift-con02a,1,validation-health-dhwiftj-con02a,0.862659
test-economy-thhghwhwift-con02a,2,test-economy-thhghwhwift-pro02b,0.834656
test-economy-thhghwhwift-con02a,3,test-economy-thhghwhwift-pro03a,0.807970
test-economy-thhghwhwift-con02a,4,test-economy-thhghwhwift-pro02a,0.796916
test-economy-thhghwhwift-con02a,5,test-economy-thhghwhwift-con03a,0.782479
test-economy-thhghwhwift-con02a,6,validation-health-dhwiftj-con03b,0.768358
test-economy-thhghwhwift-con02a,7,test-economy-thhghwhwift-con03b,0.750763
test-economy-thhghwhwift-con02a,8,test-economy-thhghwhwift-con02b,0.743953
test-economy-thhghwhwift-con02a,9,validation-health-dhwiftj-pro02a,0.735021
test-economy-thhghwhwift-con02a,10,test-economy-thhghwhwift-pro03b,0.723465
test-economy-thhghwhwift-con03a,1,validation-health-dhwiftj-con03a,0.845922
test-economy-thhghwhwift-con03a,2,test-economy-thhghwhwift-con02a,0.771562
test-economy-thhghwhwift-con03a,3,test-economy-thhghwhwift-pro02b,0.763549
test-economy-thhghwhwift-con03a,4,test-economy-thhghwhwift-pro03a,0.760918
test-economy-thhghwhwift-con03a,5,test-economy-thhghwhwift-pro03b,0.760805
test-economy-thhghwhwift-con03a,6,validation-health-dhwiftj-con03b,0.736924
test-economy-thhghwhwift-con03a,7,validation-health-dhwiftj-con02a,0.723072
test-economy-thhghwhwift-con03a,8,test-economy-thhghwhwift-con01b,0.719740
test-economy-thhghwhwift-con03a,9,validation-health-dhwiftj-pro03b,0.702460
test-economy-thhghwhwift-con03a,10,test-economy-thhghwhwift-pro02a,0.700277
test-economy-thhghwhwift-con01a,1,test-economy-thhghwhwift-con01b,0.630587
test-economy-thhghwhwift-con01a,2,validation-health-dhwiftj-con01a,0.623453
test-economy-thhghwhwift-con01a,3,test-economy-thhghwhwift-con02a,0.614090
test-economy-thhghwhwift-con01a,4,training-health-hgwhwbutffs-con02a,0.613379
test-economy-thhghwhwift-con01a,5,validation-health-dhwiftj-con02a,0.611814
test-economy-thhghwhwift-con01a,6,validation-health-dhwiftj-con01b,0.593913
test-economy-thhghwhwift-con01a,7,test-economy-thhghwhwift-con02b,0.588013
test-economy-thhghwhwift-con01a,8,test-economy-thhghwhwift-con03a,0.580506
test-economy-thhghwhwift-con01a,9,training-economy-tppphwift-con01b,0.575038
test-economy-thhghwhwift-con01a,10,test-economy-thhghwhwift-pro02a,0.569627
