query_id,rep,e2e_ms
test-international-ghwcitca-pro01a,1,50.7585
test-international-ghwcitca-pro01a,2,125.2295
test-international-ghwcitca-pro03a,0,49.3854
test-international-ghwcitca-pro03a,1,48.3423
test-international-ghwcitca-pro03a,2,49.6689
test-international-ghwcitca-pro04a,0,55.8610
test-international-ghwcitca-pro04a,1,49.6226
test-international-ghwcitca-pro04a,2,50.4985
test-international-ghwcitca-con02a,0,49.2035
test-international-ghwcitca-con02a,1,49.0156
test-international-ghwcitca-con02a,2,51.1372
test-international-ghwcitca-con03a,0,50.2524
test-international-ghwcitca-con03a,1,47.9943
test-international-ghwcitca-con03a,2,54.6755
test-international-ghwcitca-con01a,0,51.2238
test-international-ghwcitca-con01a,1,49.3311
test-international-ghwcitca-con01a,2,49.8731
test-international-gmehwasr-pro02a,0,74.7463
test-international-gmehwasr-pro02a,1,50.7828
test-international-gmehwasr-pro02a,2,48.2512
test-international-gmehwasr-pro05a,0,55.6485
test-international-gmehwasr-pro05a,1,49.4754
test-international-gmehwasr-pro05a,2,48.1443
test-international-gmehwasr-pro01a,0,47.3307
test-international-gmehwasr-pro01a,1,48.6981
test-international-gmehwasr-pro01a,2,49.7165
test-international-gmehwasr-pro03a,0,55.9548
test-international-gmehwasr-pro03a,1,48.1598
test-international-gmehwasr-pro03a,2,48.6393
test-international-gmehwasr-pro04a,0,48.3291
test-international-gmehwasr-pro04a,1,47.6524
test-international-gmehwasr-pro04a,2,49.1973
test-international-gmehwasr-con02a,0,49.8250
test-international-gmehwasr-con02a,1,47.9110
test-international-gmehwasr-con02a,2,48.9353
test-international-gmehwasr-con05a,0,49.6969
test-international-gmehwasr-con05a,1,47.6897
test-international-gmehwasr-con05a,2,54.8437
test-international-gmehwasr-con04a,0,50.4745
test-international-gmehwasr-con04a,1,47.5074
test-international-gmehwasr-con04a,2,51.8687
test-international-gmehwasr-con03a,0,54.9362
test-international-gmehwasr-con03a,1,48.4786
test-international-gmehwasr-con03a,2,51.0850
test-international-gmehwasr-con01a,0,49.0459
test-international-gmehwasr-con01a,1,50.0721
test-international-gmehwasr-con01a,2,48.8269
test-international-aghbfcpspr-pro02a,0,51.2412
test-international-aghbfcpspr-pro02a,1,49.0102
test-international-aghbfcpspr-pro02a,2,48.7955
test-international-aghbfcpspr-pro05a,0,49.7976
test-international-aghbfcpspr-pro05a,1,48.2270
test-international-aghbfcpspr-pro05a,2,48.8520
test-international-aghbfcpspr-pro01a,0,50.4019
test-international-aghbfcpspr-pro01a,1,49.5627
test-international-aghbfcpspr-pro01a,2,80.8762
test-international-aghbfcpspr-pro03a,0,53.2264
test-international-aghbfcpspr-pro03a,1,49.8720
test-international-aghbfcpspr-pro03a,2,61.4118
test-international-aghbfcpspr-pro04a,0,50.0853
test-international-aghbfcpspr-pro04a,1,50.0838
test-international-aghbfcpspr-pro04a,2,61.5083
test-international-aghbfcpspr-con02a,0,66.7735
test-international-aghbfcpspr-con02a,1,50.5431
test-international-aghbfcpspr-con02a,2,61.4602
test-international-aghbfcpspr-con04a,0,64.5404
test-international-aghbfcpspr-con04a,1,48.1703
test-international-aghbfcpspr-con04a,2,76.4666
test-international-aghbfcpspr-con03a,0,67.7022
test-international-aghbfcpspr-con03a,1,50.1859
test-international-aghbfcpspr-con03a,2,480.0626
test-international-aghbfcpspr-con01a,0,53.0912
test-international-aghbfcpspr-con01a,1,49.0855
test-international-aghbfcpspr-con01a,2,92.7937
test-international-gpsmhbsosb-pro02a,0,63.3965
test-international-gpsmhbsosb-pro02a,1,50.4397
test-international-gpsmhbsosb-pro02a,2,68.4626
test-international-gpsmhbsosb-pro01a,0,51.5317
test-international-gpsmhbsosb-pro01a,1,51.1371
test-international-gpsmhbsosb-pro01a,2,68.5914
test-international-gpsmhbsosb-pro03a,0,50.3805
test-international-gpsmhbsosb-pro03a,1,47.5067
test-international-gpsmhbsosb-pro03a,2,68.5647
test-international-gpsmhbsosb-con02a,0,49.1258
test-international-gpsmhbsosb-con02a,1,49.0543
test-international-gpsmhbsosb-con02a,2,68.6612
test-international-gpsmhbsosb-con03a,0,50.7861
test-international-gpsmhbsosb-con03a,1,50.6570
test-international-gpsmhbsosb-con03a,2,137.2260
test-international-gpsmhbsosb-con01a,0,49.8067
test-international-gpsmhbsosb-con01a,1,50.0829
test-international-gpsmhbsosb-con01a,2,68.6017
test-international-apwhbaucmip-pro02a,0,137.4008
test-international-apwhbaucmip-pro02a,1,48.7372
test-international-apwhbaucmip-pro02a,2,68.6182
test-international-apwhbaucmip-pro01a,0,56.5313
test-international-apwhbaucmip-pro01a,1,50.0371
test-international-apwhbaucmip-pro01a,2,68.6383
test-international-apwhbaucmip-pro03a,0,53.1587
test-international-apwhbaucmip-pro03a,1,50.1647
test-international-apwhbaucmip-pro03a,2,68.5981
test-international-apwhbaucmip-pro04a,0,48.7026
test-international-apwhbaucmip-pro04a,1,48.4689
test-international-apwhbaucmip-pro04a,2,68.5984
test-international-apwhbaucmip-con02a,0,51.6536
test-international-apwhbaucmip-con02a,1,48.6019
test-international-apwhbaucmip-con02a,2,68.6004
test-international-apwhbaucmip-con04a,0,51.5855
test-international-apwhbaucmip-con04a,1,49.1503
test-international-apwhbaucmip-con04a,2,68.6321
test-international-apwhbaucmip-con03a,0,49.8067
test-international-apwhbaucmip-con03a,1,49.3855
test-international-apwhbaucmip-con03a,2,68.6025
test-international-apwhbaucmip-con01a,0,49.9758
test-international-apwhbaucmip-con01a,1,49.9200
test-international-apwhbaucmip-con01a,2,68.6880
test-international-iighbopcc-pro02a,0,50.3200
test-international-iighbopcc-pro02a,1,50.3864
test-international-iighbopcc-pro02a,2,68.5855
test-international-iighbopcc-pro01a,0,51.8211
test-international-iighbopcc-pro01a,1,51.8696
test-international-iighbopcc-pro01a,2,71.1574
test-international-iighbopcc-pro03a,0,50.9352
test-international-iighbopcc-pro03a,1,56.0457
test-international-iighbopcc-pro03a,2,69.4177
test-international-iighbopcc-con02a,0,53.2915
test-international-iighbopcc-con02a,1,48.3638
test-international-iighbopcc-con02a,2,65.7705
test-international-iighbopcc-con03a,0,51.6117
test-international-iighbopcc-con03a,1,49.3295
test-international-iighbopcc-con03a,2,68.1208
test-international-iighbopcc-con01a,0,51.7922
test-international-iighbopcc-con01a,1,49.7548
test-international-iighbopcc-con01a,2,68.6129
test-international-bldimehbn-pro02a,0,77.6739
test-international-bldimehbn-pro02a,1,49.0544
test-international-bldimehbn-pro02a,2,137.2623
test-international-bldimehbn-pro01a,0,63.0989
test-international-bldimehbn-pro01a,1,52.4903
test-international-bldimehbn-pro01a,2,68.6850
test-international-bldimehbn-pro03a,0,50.8954
test-international-bldimehbn-pro03a,1,53.8064
test-international-bldimehbn-pro03a,2,68.4828
test-international-bldimehbn-con02a,0,51.6198
test-international-bldimehbn-con02a,1,54.4572
test-international-bldimehbn-con02a,2,52.9813
test-international-bldimehbn-con03a,0,56.6805
test-international-bldimehbn-con03a,1,53.8998
test-international-bldimehbn-con03a,2,77.0758
test-international-bldimehbn-con01a,0,50.6429
test-international-bldimehbn-con01a,1,54.8976
test-international-bldimehbn-con01a,2,69.8341
test-international-amehbuaisji-pro02a,0,53.3949
test-international-amehbuaisji-pro02a,1,51.0501
test-international-amehbuaisji-pro02a,2,69.6296
test-international-amehbuaisji-pro01a,0,48.5368
test-international-amehbuaisji-pro01a,1,52.9100
test-international-amehbuaisji-pro01a,2,68.9812
test-international-amehbuaisji-pro03a,0,50.7923
test-international-amehbuaisji-pro03a,1,50.9363
test-international-amehbuaisji-pro03a,2,66.0269
test-international-amehbuaisji-con02a,0,50.7634
test-international-amehbuaisji-con02a,1,52.7215
test-international-amehbuaisji-con02a,2,68.6539
test-international-amehbuaisji-con04a,0,51.5671
test-international-amehbuaisji-con04a,1,49.7581
test-international-amehbuaisji-con04a,2,68.5790
test-international-amehbuaisji-con03a,0,51.3252
test-international-amehbuaisji-con03a,1,52.7686
test-international-amehbuaisji-con03a,2,68.6598
test-international-amehbuaisji-con01a,0,49.3717
test-international-amehbuaisji-con01a,1,50.2653
test-international-amehbuaisji-con01a,2,68.5875
test-international-gpdwhwcusa-pro02a,0,50.0302
test-international-gpdwhwcusa-pro02a,1,51.3157
test-international-gpdwhwcusa-pro02a,2,68.6142
test-international-gpdwhwcusa-pro01a,0,49.9101
test-international-gpdwhwcusa-pro01a,1,52.1101
test-international-gpdwhwcusa-pro01a,2,68.5363
test-international-gpdwhwcusa-pro03a,0,58.6760
test-international-gpdwhwcusa-pro03a,1,51.4046
test-international-gpdwhwcusa-pro03a,2,68.6690
test-international-gpdwhwcusa-con02a,0,135.3020
test-international-gpdwhwcusa-con02a,1,51.7501
test-international-gpdwhwcusa-con02a,2,68.5840
test-international-gpdwhwcusa-con05a,0,51.6011
test-international-gpdwhwcusa-con05a,1,159.2326
test-international-gpdwhwcusa-con05a,2,72.0550
test-international-gpdwhwcusa-con04a,0,53.7739
test-international-gpdwhwcusa-con04a,1,49.1592
test-international-gpdwhwcusa-con04a,2,67.7011
test-international-gpdwhwcusa-con03a,0,55.4413
test-international-gpdwhwcusa-con03a,1,55.1263
test-international-gpdwhwcusa-con03a,2,69.2919
test-international-gpdwhwcusa-con01a,0,49.8424
test-international-gpdwhwcusa-con01a,1,49.2923
test-international-gpdwhwcusa-con01a,2,65.4338
test-international-ghbunhf-pro02a,0,55.0764
test-international-ghbunhf-pro02a,1,51.3234
test-international-ghbunhf-pro02a,2,69.0245
test-international-ghbunhf-pro05a,0,75.4420
test-international-ghbunhf-pro05a,1,52.0625
test-international-ghbunhf-pro05a,2,68.2157
test-international-ghbunhf-pro01a,0,57.1616
test-international-ghbunhf-pro01a,1,51.9347
test-international-ghbunhf-pro01a,2,68.6151
test-international-ghbunhf-pro03a,0,51.9422
test-international-ghbunhf-pro03a,1,50.6463
test-international-ghbunhf-pro03a,2,92.8923
test-international-ghbunhf-pro04a,0,51.7511
test-international-ghbunhf-pro04a,1,51.9547
test-international-ghbunhf-pro04a,2,49.4451
test-international-ghbunhf-con02a,0,52.8814
test-international-ghbunhf-con02a,1,54.5638
test-international-ghbunhf-con02a,2,52.7746
test-international-ghbunhf-con05a,0,60.4009
test-international-ghbunhf-con05a,1,50.6056
test-international-ghbunhf-con05a,2,68.5817
test-international-ghbunhf-con04a,0,49.7804
test-international-ghbunhf-con04a,1,50.2223
test-international-ghbunhf-con04a,2,68.5881
test-international-ghbunhf-con03a,0,49.2791
test-international-ghbunhf-con03a,1,50.4832
test-international-ghbunhf-con03a,2,49.3235
test-international-ghbunhf-con01a,0,49.8855
test-international-ghbunhf-con01a,1,49.7945
test-international-ghbunhf-con01a,2,50.6924
test-international-aghwrem-pro02a,0,53.5403
test-international-aghwrem-pro02a,1,51.4191
test-international-aghwrem-pro02a,2,50.1431
test-international-aghwrem-pro05a,0,59.5325
test-international-aghwrem-pro05a,1,50.7475
test-international-aghwrem-pro05a,2,50.6825
test-international-aghwrem-pro01a,0,51.6653
test-international-aghwrem-pro01a,1,50.5911
test-international-aghwrem-pro01a,2,52.2140
test-international-aghwrem-pro03a,0,51.5704
test-international-aghwrem-pro03a,1,51.2453
test-international-aghwrem-pro03a,2,50.5784
test-international-aghwrem-pro04a,0,51.8821
test-international-aghwrem-pro04a,1,49.6837
test-international-aghwrem-pro04a,2,50.1272
test-international-aghwrem-con02a,0,51.5969
test-international-aghwrem-con02a,1,50.2769
test-international-aghwrem-con02a,2,51.2570
test-international-aghwrem-con04a,0,50.4055
test-international-aghwrem-con04a,1,50.4907
test-international-aghwrem-con04a,2,50.0526
test-international-aghwrem-con03a,0,50.5697
test-international-aghwrem-con03a,1,50.5561
test-international-aghwrem-con03a,2,52.6255
test-international-aghwrem-con01a,0,51.4957
test-international-aghwrem-con01a,1,50.8831
test-international-aghwrem-con01a,2,53.4974
test-international-bmaggiahbl-pro02a,0,52.2228
test-international-bmaggiahbl-pro02a,1,50.4996
test-international-bmaggiahbl-pro02a,2,50.7874
test-international-bmaggiahbl-pro01a,0,58.0499
test-international-bmaggiahbl-pro01a,1,50.3867
test-international-bmaggiahbl-pro01a,2,51.5837
test-international-bmaggiahbl-pro03a,0,51.6705
test-international-bmaggiahbl-pro03a,1,51.2492
test-international-bmaggiahbl-pro03a,2,53.5640
test-international-bmaggiahbl-con02a,0,52.2814
test-international-bmaggiahbl-con02a,1,51.6238
test-international-bmaggiahbl-con02a,2,52.0119
test-international-bmaggiahbl-con03a,0,55.0041
test-international-bmaggiahbl-con03a,1,50.4614
test-international-bmaggiahbl-con03a,2,51.1588
test-international-bmaggiahbl-con01a,0,93.8642
test-international-bmaggiahbl-con01a,1,51.4874
test-international-bmaggiahbl-con01a,2,51.5227
test-international-appghblsba-pro02a,0,66.7315
test-international-appghblsba-pro02a,1,51.6849
test-international-appghblsba-pro02a,2,50.0034
test-international-appghblsba-pro01a,0,52.2000
test-international-appghblsba-pro01a,1,51.2880
test-international-appghblsba-pro01a,2,54.4067
test-international-appghblsba-pro03a,0,51.3746
test-international-appghblsba-pro03a,1,142.3489
test-international-appghblsba-pro03a,2,51.7792
test-international-appghblsba-pro04a,0,48.9221
test-international-appghblsba-pro04a,1,50.5362
test-international-appghblsba-pro04a,2,50.1867
test-international-appghblsba-con02a,0,49.2054
test-international-appghblsba-con02a,1,52.4865
test-international-appghblsba-con02a,2,52.5505
test-international-appghblsba-con03a,0,50.0538
test-international-appghblsba-con03a,1,50.7550
test-international-appghblsba-con03a,2,51.6950
test-international-appghblsba-con01a,0,48.8586
test-international-appghblsba-con01a,1,50.0199
test-international-appghblsba-con01a,2,51.6709
test-international-ehbfe-pro02a,0,51.5136
test-international-ehbfe-pro02a,1,50.1258
test-international-ehbfe-pro02a,2,52.9010
test-international-ehbfe-pro05a,0,51.8857
test-international-ehbfe-pro05a,1,52.2634
test-international-ehbfe-pro05a,2,50.5033
test-international-ehbfe-pro01a,0,49.9145
test-international-ehbfe-pro01a,1,52.0041
test-international-ehbfe-pro01a,2,50.1674
test-international-ehbfe-pro03a,0,51.4487
test-international-ehbfe-pro03a,1,50.8918
test-international-ehbfe-pro03a,2,49.4959
test-international-ehbfe-pro04a,0,49.7188
test-international-ehbfe-pro04a,1,50.5484
test-international-ehbfe-pro04a,2,49.9745
test-international-ehbfe-con02a,0,49.4980
test-international-ehbfe-con02a,1,50.5059
test-international-ehbfe-con02a,2,50.2277
test-international-ehbfe-con04a,0,56.9162
test-international-ehbfe-con04a,1,52.1887
test-international-ehbfe-con04a,2,49.9847
test-international-ehbfe-con03a,0,55.5142
test-international-ehbfe-con03a,1,51.7153
test-international-ehbfe-con03a,2,53.6335
test-international-ehbfe-con01a,0,50.7242
test-international-ehbfe-con01a,1,55.6273
test-international-ehbfe-con01a,2,51.2675
test-international-iiahwagit-pro02a,0,52.0837
test-international-iiahwagit-pro02a,1,51.9137
test-international-iiahwagit-pro02a,2,54.3849
test-international-iiahwagit-pro05a,0,53.0907
test-international-iiahwagit-pro05a,1,55.8756
test-international-iiahwagit-pro05a,2,53.6395
test-international-iiahwagit-pro01a,0,49.8450
test-international-iiahwagit-pro01a,1,57.2603
test-international-iiahwagit-pro01a,2,54.6553
test-international-iiahwagit-pro03a,0,49.4946
test-international-iiahwagit-pro03a,1,60.7646
test-international-iiahwagit-pro03a,2,56.9830
test-international-iiahwagit-pro04a,0,50.1230
test-international-iiahwagit-pro04a,1,58.5884
test-international-iiahwagit-pro04a,2,52.5140
test-international-iiahwagit-con02a,0,55.6620
test-international-iiahwagit-con02a,1,48.7419
test-international-iiahwagit-con02a,2,50.0998
test-international-iiahwagit-con04a,0,55.8592
test-international-iiahwagit-con04a,1,50.0094
test-international-iiahwagit-con04a,2,50.5605
test-international-iiahwagit-con03a,0,49.0149
test-international-iiahwagit-con03a,1,50.0348
test-international-iiahwagit-con03a,2,50.2643
test-international-iiahwagit-con01a,0,51.0480
test-international-iiahwagit-con01a,1,60.1490
test-international-iiahwagit-con01a,2,55.6165
test-international-epvhwhranet-pro02a,0,49.9868
test-international-epvhwhranet-pro02a,1,51.5146
test-international-epvhwhranet-pro02a,2,52.2367
test-international-epvhwhranet-pro01a,0,51.5839
test-international-epvhwhranet-pro01a,1,48.8027
test-international-epvhwhranet-pro01a,2,54.5463
test-international-epvhwhranet-pro03a,0,56.7866
test-international-epvhwhranet-pro03a,1,51.0992
test-international-epvhwhranet-pro03a,2,51.4115
test-international-epvhwhranet-con02a,0,49.4835
test-international-epvhwhranet-con02a,1,56.2125
test-international-epvhwhranet-con02a,2,50.9775
test-international-epvhwhranet-con04a,0,51.4309
test-international-epvhwhranet-con04a,1,51.7967
test-international-epvhwhranet-con04a,2,50.4350
test-international-epvhwhranet-con03a,0,149.9706
test-international-epvhwhranet-con03a,1,51.7165
test-international-epvhwhranet-con03a,2,50.4666
test-international-epvhwhranet-con01a,0,49.5498
test-international-epvhwhranet-con01a,1,58.4532
test-international-epvhwhranet-con01a,2,50.7420
test-international-aglhrilhb-pro02a,0,51.7872
test-international-aglhrilhb-pro02a,1,51.0454
test-international-aglhrilhb-pro02a,2,49.6708
test-international-aglhrilhb-pro01a,0,62.2767
test-international-aglhrilhb-pro01a,1,49.8470
test-international-aglhrilhb-pro01a,2,53.5576
test-international-aglhrilhb-pro03a,0,64.5925
test-international-aglhrilhb-pro03a,1,51.0429
test-international-aglhrilhb-pro03a,2,56.3563
test-international-aglhrilhb-pro04a,0,53.7262
test-international-aglhrilhb-pro04a,1,49.2519
test-international-aglhrilhb-pro04a,2,52.8705
test-international-aglhrilhb-con02a,0,52.2904
test-international-aglhrilhb-con02a,1,50.8532
test-international-aglhrilhb-con02a,2,55.1312
test-international-aglhrilhb-con03a,0,50.7770
test-international-aglhrilhb-con03a,1,50.9022
test-international-aglhrilhb-con03a,2,51.6680
test-international-aglhrilhb-con01a,0,50.1527
test-international-aglhrilhb-con01a,1,51.0845
test-international-aglhrilhb-con01a,2,51.7031
test-international-siacphbnt-pro02a,0,55.8671
test-international-siacphbnt-pro02a,1,51.9829
test-international-siacphbnt-pro02a,2,54.9706
test-international-siacphbnt-pro05a,0,50.8537
test-international-siacphbnt-pro05a,1,52.5374
test-international-siacphbnt-pro05a,2,119.0951
test-international-siacphbnt-pro01a,0,56.9500
test-international-siacphbnt-pro01a,1,50.6554
test-international-siacphbnt-pro01a,2,52.0984
test-international-siacphbnt-pro03a,0,53.8881
test-international-siacphbnt-pro03a,1,49.7899
test-international-siacphbnt-pro03a,2,50.9047
test-international-siacphbnt-pro04a,0,58.7225
test-international-siacphbnt-pro04a,1,51.6621
test-international-siacphbnt-pro04a,2,50.5016
test-international-siacphbnt-con02a,0,49.6078
test-international-siacphbnt-con02a,1,50.0583
test-international-siacphbnt-con02a,2,51.2208
test-international-siacphbnt-con04a,0,49.2107
test-international-siacphbnt-con04a,1,50.1926
test-international-siacphbnt-con04a,2,51.3650
test-international-siacphbnt-con03a,0,50.2909
test-international-siacphbnt-con03a,1,50.3289
test-international-siacphbnt-con03a,2,51.0068
test-international-siacphbnt-con01a,0,50.0728
test-international-siacphbnt-con01a,1,52.1324
test-international-siacphbnt-con01a,2,51.7135
test-international-aegmeppghw-pro02a,0,55.0488
test-international-aegmeppghw-pro02a,1,50.5313
test-international-aegmeppghw-pro02a,2,50.3425
test-international-aegmeppghw-pro01a,0,52.7217
test-international-aegmeppghw-pro01a,1,52.4348
test-international-aegmeppghw-pro01a,2,54.6130
test-international-aegmeppghw-pro03a,0,54.4415
test-international-aegmeppghw-pro03a,1,50.7610
test-international-aegmeppghw-pro03a,2,54.9539
test-international-aegmeppghw-pro04a,0,49.8012
test-international-aegmeppghw-pro04a,1,50.8521
test-international-aegmeppghw-pro04a,2,52.5351
test-international-aegmeppghw-con02a,0,49.9144
test-international-aegmeppghw-con02a,1,48.9621
test-international-aegmeppghw-con02a,2,55.9789
test-international-aegmeppghw-con05a,0,50.0225
test-international-aegmeppghw-con05a,1,50.7633
test-international-aegmeppghw-con05a,2,51.0824
test-international-aegmeppghw-con04a,0,50.7780
test-international-aegmeppghw-con04a,1,49.8880
test-international-aegmeppghw-con04a,2,50.8807
test-international-aegmeppghw-con03a,0,51.3862
test-international-aegmeppghw-con03a,1,50.2068
test-international-aegmeppghw-con03a,2,50.5040
test-international-aegmeppghw-con01a,0,49.3710
test-international-aegmeppghw-con01a,1,50.6868
test-international-aegmeppghw-con01a,2,49.4294
test-international-epglghbni-pro02a,0,56.7281
test-international-epglghbni-pro02a,1,52.7200
test-international-epglghbni-pro02a,2,50.1220
test-international-epglghbni-pro05a,0,53.0153
test-international-epglghbni-pro05a,1,52.2209
test-international-epglghbni-pro05a,2,54.7801
test-international-epglghbni-pro01a,0,75.4076
test-international-epglghbni-pro01a,1,50.5084
test-international-epglghbni-pro01a,2,49.7851
test-international-epglghbni-pro03a,0,134.4914
test-international-epglghbni-pro03a,1,50.5752
test-international-epglghbni-pro03a,2,51.7761
test-international-epglghbni-pro04a,0,48.0946
test-international-epglghbni-pro04a,1,51.4452
test-international-epglghbni-pro04a,2,50.6884
test-international-epglghbni-con02a,0,47.9259
test-international-epglghbni-con02a,1,49.8628
test-international-epglghbni-con02a,2,50.6631
test-international-epglghbni-con03a,0,50.6455
test-international-epglghbni-con03a,1,50.2591
test-international-epglghbni-con03a,2,51.9681
test-international-epglghbni-con01a,0,48.9807
test-international-epglghbni-con01a,1,134.7533
test-international-epglghbni-con01a,2,51.0092
test-international-glilpdwhsn-pro02a,0,48.8790
test-international-glilpdwhsn-pro02a,1,50.2006
test-international-glilpdwhsn-pro02a,2,58.0595
test-international-glilpdwhsn-pro01a,0,47.0009
test-international-glilpdwhsn-pro01a,1,55.6148
test-international-glilpdwhsn-pro01a,2,48.3077
test-international-glilpdwhsn-pro03a,0,47.1050
test-international-glilpdwhsn-pro03a,1,48.3864
test-international-glilpdwhsn-pro03a,2,48.9106
test-international-glilpdwhsn-con02a,0,47.4520
test-international-glilpdwhsn-con02a,1,49.9428
test-international-glilpdwhsn-con02a,2,48.0125
test-international-glilpdwhsn-con04a,0,50.9303
test-international-glilpdwhsn-con04a,1,50.7188
test-international-glilpdwhsn-con04a,2,49.4220
test-international-glilpdwhsn-con03a,0,47.8407
test-international-glilpdwhsn-con03a,1,53.4108
test-international-glilpdwhsn-con03a,2,49.9012
test-international-glilpdwhsn-con01a,0,47.7033
test-international-glilpdwhsn-con01a,1,49.4218
test-international-glilpdwhsn-con01a,2,129.8264
test-international-sepiahbaaw-pro02a,0,50.2460
test-international-sepiahbaaw-pro02a,1,50.9821
test-international-sepiahbaaw-pro02a,2,51.9060
test-international-sepiahbaaw-pro01a,0,49.5993
test-international-sepiahbaaw-pro01a,1,56.1936
test-international-sepiahbaaw-pro01a,2,50.5916
test-international-sepiahbaaw-pro03a,0,55.3888
test-international-sepiahbaaw-pro03a,1,55.2721
test-international-sepiahbaaw-pro03a,2,50.6421
test-international-sepiahbaaw-pro04a,0,49.4985
test-international-sepiahbaaw-pro04a,1,56.0738
test-international-sepiahbaaw-pro04a,2,52.1555
test-international-sepiahbaaw-con02a,0,49.8011
test-international-sepiahbaaw-con02a,1,60.2836
test-international-sepiahbaaw-con02a,2,52.3605
test-international-sepiahbaaw-con03a,0,49.8342
test-international-sepiahbaaw-con03a,1,50.6516
test-international-sepiahbaaw-con03a,2,50.2815
test-international-sepiahbaaw-con01a,0,53.2745
test-international-sepiahbaaw-con01a,1,49.8176
test-international-sepiahbaaw-con01a,2,50.2363
test-international-atiahblit-pro02a,0,54.4968
test-international-atiahblit-pro02a,1,51.8081
test-international-atiahblit-pro02a,2,52.0324
test-international-atiahblit-pro01a,0,51.4391
test-international-atiahblit-pro01a,1,50.1702
test-international-atiahblit-pro01a,2,50.6200
test-international-atiahblit-pro03a,0,50.5461
test-international-atiahblit-pro03a,1,51.0151
test-international-atiahblit-pro03a,2,50.9424
test-international-atiahblit-pro04a,0,48.9717
test-international-atiahblit-pro04a,1,53.3729
test-international-atiahblit-pro04a,2,57.3828
test-international-atiahblit-con02a,0,49.6456
test-international-atiahblit-con02a,1,51.7810
test-international-atiahblit-con02a,2,51.6437
test-international-atiahblit-con04a,0,50.3990
test-international-atiahblit-con04a,1,53.1830
test-international-atiahblit-con04a,2,50.5157
test-international-atiahblit-con03a,0,49.0779
test-international-atiahblit-con03a,1,53.3293
test-international-atiahblit-con03a,2,50.3039
test-international-atiahblit-con01a,0,48.3390
test-international-atiahblit-con01a,1,49.9016
test-international-atiahblit-con01a,2,52.3063
test-international-iwiaghbss-pro02a,0,48.7630
test-international-iwiaghbss-pro02a,1,51.8061
test-international-iwiaghbss-pro02a,2,50.7187
test-international-iwiaghbss-pro01a,0,51.4354
test-international-iwiaghbss-pro01a,1,58.0439
test-international-iwiaghbss-pro01a,2,52.1927
test-international-iwiaghbss-pro03a,0,71.5477
test-international-iwiaghbss-pro03a,1,52.3491
test-international-iwiaghbss-pro03a,2,51.0048
test-international-iwiaghbss-pro04a,0,56.4649
test-international-iwiaghbss-pro04a,1,51.4110
test-international-iwiaghbss-pro04a,2,49.6774
test-international-iwiaghbss-con02a,0,54.4681
test-international-iwiaghbss-con02a,1,49.2878
test-international-iwiaghbss-con02a,2,50.6784
test-international-iwiaghbss-con03a,0,54.5535
test-international-iwiaghbss-con03a,1,50.0216
test-international-iwiaghbss-con03a,2,50.3624
test-international-iwiaghbss-con01a,0,48.6097
test-international-iwiaghbss-con01a,1,49.5801
test-international-iwiaghbss-con01a,2,51.1993
test-international-segiahbarr-pro02a,0,51.3019
test-international-segiahbarr-pro02a,1,48.9895
test-international-segiahbarr-pro02a,2,51.2730
test-international-segiahbarr-pro01a,0,48.7576
test-international-segiahbarr-pro01a,1,145.4977
test-international-segiahbarr-pro01a,2,50.2858
test-international-segiahbarr-pro03a,0,50.4207
test-international-segiahbarr-pro03a,1,49.5918
test-international-segiahbarr-pro03a,2,52.0208
test-international-segiahbarr-pro04a,0,50.2176
test-international-segiahbarr-pro04a,1,50.4710
test-international-segiahbarr-pro04a,2,49.8729
test-international-segiahbarr-con02a,0,48.8756
test-international-segiahbarr-con02a,1,51.6704
test-international-segiahbarr-con02a,2,52.8041
test-international-segiahbarr-con04a,0,49.3574
test-international-segiahbarr-con04a,1,48.7866
test-international-segiahbarr-con04a,2,51.4307
test-international-segiahbarr-con03a,0,49.0220
test-international-segiahbarr-con03a,1,49.7934
test-international-segiahbarr-con03a,2,51.0117
test-international-segiahbarr-con01a,0,48.8954
test-international-segiahbarr-con01a,1,48.5629
test-international-segiahbarr-con01a,2,50.3273
test-international-aahwstdrtfm-pro02a,0,49.6675
test-international-aahwstdrtfm-pro02a,1,48.9901
test-international-aahwstdrtfm-pro02a,2,50.5209
test-international-aahwstdrtfm-pro01a,0,49.2475
test-international-aahwstdrtfm-pro01a,1,48.8252
test-international-aahwstdrtfm-pro01a,2,51.1059
test-international-aahwstdrtfm-pro03a,0,56.7194
test-international-aahwstdrtfm-pro03a,1,50.9755
test-international-aahwstdrtfm-pro03a,2,50.2988
test-international-aahwstdrtfm-pro04a,0,51.2420
test-international-aahwstdrtfm-pro04a,1,50.0163
test-international-aahwstdrtfm-pro04a,2,49.5868
test-international-aahwstdrtfm-con02a,0,52.9083
test-international-aahwstdrtfm-con02a,1,49.1856
test-international-aahwstdrtfm-con02a,2,50.1022
test-international-aahwstdrtfm-con03a,0,48.2053
test-international-aahwstdrtfm-con03a,1,49.9462
test-international-aahwstdrtfm-con03a,2,50.4187
test-international-aahwstdrtfm-con01a,0,49.1516
test-international-aahwstdrtfm-con01a,1,51.7471
test-international-aahwstdrtfm-con01a,2,50.1879
test-international-ipecfiepg-pro02a,0,50.1792
test-international-ipecfiepg-pro02a,1,48.1613
test-international-ipecfiepg-pro02a,2,58.9808
test-international-ipecfiepg-pro01a,0,48.8709
